branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum; cylinder_ID; cylinder_parent_ID; reverse_pipe_order;Allometric_improved;length_to_root;tree_ID; volume (m^3); length (m); height (m); DBH (cm); DBH_taper_linear (cm); cut_height (m);x_position;y_position; cylinder_children_id;segment_children_id
3;3;1243;1242;7.0634e-5;2.6021;attractor;NO;26.3999;-21.3206;3.4563;26.4164;-21.2828;3.46905;0.00530216;0.0432224;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.39823;1;1.43983;5;7049;7048;1.73205;ALLOM_PIPE;26.4446;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7050_;1244_1247_
3;3;1243;1242;6.68166e-5;2.55888;attractor;NO;26.4164;-21.2828;3.46905;26.4329;-21.2449;3.48181;0.00509715;0.0432224;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.35592;1;1.43983;5;7050;7049;1.73205;ALLOM_PIPE;26.4798;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7051_;1244_1247_
3;3;1243;1242;6.32888e-5;2.51566;attractor;NO;26.4329;-21.2449;3.48181;26.4565;-21.1756;3.51779;0.00489485;0.0815435;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.29097;1;1.43983;5;7051;7050;1.73205;ALLOM_PIPE;26.554;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7052_;1244_1247_
3;3;1243;1242;5.71509e-5;2.43412;attractor;NO;26.4565;-21.1756;3.51779;26.48;-21.1064;3.55378;0.00509715;0.0815437;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.20321;1;1.43983;5;7052;7051;1.73205;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;26.6287;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7053_;1244_1247_
3;3;1243;1242;5.04952e-5;2.35257;attractor;NO;26.48;-21.1064;3.55378;26.4948;-21.0359;3.57162;0.00519965;0.07414;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.11997;1;1.43983;5;7053;7052;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;26.6917;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7054_;1244_1247_
3;3;1243;1242;4.41979e-5;2.27843;attractor;NO;26.4948;-21.0359;3.57162;26.5095;-20.9655;3.58946;0.00519965;0.07414;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.04133;1;1.43983;5;7054;7053;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;26.7554;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7055_;1244_1247_
3;3;1243;1242;3.79007e-5;2.20429;attractor;NO;26.5095;-20.9655;3.58946;26.5133;-20.91;3.6133;0.00519965;0.0605274;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.968408;1;1.43983;5;7055;7054;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;26.8123;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7056_;1244_1247_
3;3;1243;1242;3.27596e-5;2.14377;attractor;NO;26.5133;-20.91;3.6133;26.5172;-20.8545;3.63713;0.00519965;0.0605274;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.901384;1;1.43983;5;7056;7055;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;26.8694;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7057_;1244_1247_
3;3;1243;1242;2.76186e-5;2.08324;attractor;NO;26.5172;-20.8545;3.63713;26.5214;-20.8058;3.65444;0.00519965;0.0518453;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.839774;1;1.43983;5;7057;7056;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;26.9172;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7058_;1244_1247_
3;3;1243;1242;2.3215e-5;2.03139;attractor;NO;26.5214;-20.8058;3.65444;26.5256;-20.7571;3.67175;0.00519965;0.0518435;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.784071;1;1.43983;5;7058;7057;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;26.9653;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7059_;1244_1247_
3;3;1243;1242;1.88115e-5;1.97955;attractor;NO;26.5256;-20.7571;3.67175;26.5365;-20.6921;3.73084;0.00519965;0.0885446;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.707067;1;1.43983;5;7059;7058;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;27.0535;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7060_;1244_1247_
3;3;1243;1242;1.12908e-5;1.891;attractor;NO;26.5365;-20.6921;3.73084;26.5475;-20.627;3.78993;0.00519965;0.088546;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.607579;1;1.43983;5;7060;7059;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;27.1418;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7061_7073_;1244_1247_
3;3;1244;1243;3.05049e-6;0.936218;attractor;NO;26.5475;-20.627;3.78993;26.3795;-20.7024;3.92348;0.00140636;0.227469;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.529051;1;0.454937;3;7061;7060;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;27.1752;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7062_;1245_1246_
3;3;1244;1243;1.63709e-6;0.708749;attractor;NO;26.3795;-20.7024;3.92348;26.2115;-20.7779;4.05703;0.00140636;0.227469;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.301581;1;0.454937;3;7062;7061;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;27.2273;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7063_7069_;1245_1246_
3;3;1245;1244;1.91457e-7;0.382028;attractor;NO;26.2115;-20.7779;4.05703;26.174;-20.7396;4.06486;0.000399405;0.0541073;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.349481;0;0.382028;1;7063;7062;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.2619;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7064_;
3;3;1245;1244;1.64341e-7;0.327921;attractor;NO;26.174;-20.7396;4.06486;26.1366;-20.7014;4.0727;0.000399405;0.0541073;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.294971;0;0.382028;1;7064;7063;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.2971;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7065_;
3;3;1245;1244;1.37225e-7;0.273813;attractor;NO;26.1366;-20.7014;4.0727;26.0974;-20.6244;4.07901;0.000399405;0.0866318;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.225302;0;0.382028;1;7065;7064;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.3587;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7066_;
3;3;1245;1244;9.38081e-8;0.187182;attractor;NO;26.0974;-20.6244;4.07901;26.0582;-20.5474;4.08532;0.000399405;0.086631;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.138997;0;0.382028;1;7066;7065;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.4216;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7067_;
3;3;1245;1244;5.0392e-8;0.100551;attractor;NO;26.0582;-20.5474;4.08532;26.0257;-20.5093;4.08053;0.000399405;0.0502759;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0710151;0;0.382028;1;7067;7066;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.4494;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7068_;
3;3;1245;1244;2.51957e-8;0.0502747;attractor;NO;26.0257;-20.5093;4.08053;25.9932;-20.4712;4.07574;0.000399405;0.0502747;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0202967;0;0.382028;1;7068;7067;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.4777;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;4;1246;1244;3.224e-8;0.0992527;attractor;NO;26.2115;-20.7779;4.05703;26.2015;-20.7909;4.0595;0.000371668;0.0166473;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0697061;0;0.0992527;1;7069;7062;1;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;27.2212;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7070_;
3;4;1246;1244;2.50156e-8;0.0826054;attractor;NO;26.2015;-20.7909;4.0595;26.1915;-20.804;4.06198;0.000371668;0.0166461;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0529874;0;0.0992527;1;7070;7069;1;ALLOM_PIPE;27.2152;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7071_;
3;4;1246;1244;1.77916e-8;0.0659593;attractor;NO;26.1915;-20.804;4.06198;26.2124;-20.8292;4.05793;0.000265186;0.0329797;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0352377;0;0.0992527;1;7071;7070;1;ALLOM_PIPE;27.1938;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7072_;
3;4;1246;1244;1.05055e-8;0.0329796;attractor;NO;26.2124;-20.8292;4.05793;26.2333;-20.8544;4.05389;0.000318427;0.0329796;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.000463881;0;0.0992527;1;7072;7071;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.1727;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;4;1247;1243;7.19441e-7;0.866241;attractor;NO;26.5475;-20.627;3.78993;26.5568;-20.6192;3.80368;0.000513748;0.018363;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.749292;0;0.866241;1;7073;7060;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.1572;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7074_;
3;4;1247;1243;7.04215e-7;0.847878;attractor;NO;26.5568;-20.6192;3.80368;26.5661;-20.6114;3.81743;0.000513748;0.0183638;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.728542;0;0.866241;1;7074;7073;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.1727;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7075_;
3;4;1247;1243;6.88988e-7;0.829514;attractor;NO;26.5661;-20.6114;3.81743;26.5669;-20.5938;3.81997;0.000513748;0.0177782;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.711819;0;0.866241;1;7075;7074;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.1875;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7076_;
3;4;1247;1243;6.74246e-7;0.811736;attractor;NO;26.5669;-20.5938;3.81997;26.5676;-20.5762;3.82251;0.000513748;0.0177782;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.696059;0;0.866241;1;7076;7075;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.2024;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7077_;
3;4;1247;1243;6.59505e-7;0.793957;attractor;NO;26.5676;-20.5762;3.82251;26.6007;-20.531;3.84672;0.000513748;0.0610203;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.65342;0;0.866241;1;7077;7076;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.2543;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7078_;
3;4;1247;1243;6.08908e-7;0.732937;attractor;NO;26.6007;-20.531;3.84672;26.6338;-20.4859;3.87094;0.000513748;0.0610203;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.584757;0;0.866241;1;7078;7077;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.3065;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7079_;
3;4;1247;1243;5.58311e-7;0.671917;attractor;NO;26.6338;-20.4859;3.87094;26.6712;-20.3931;3.90856;0.000513748;0.106882;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.490272;0;0.866241;1;7079;7078;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.4042;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7080_;
3;4;1247;1243;4.69687e-7;0.565035;attractor;NO;26.6712;-20.3931;3.90856;26.7085;-20.3002;3.94619;0.000513748;0.106882;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.369691;0;0.866241;1;7080;7079;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.5026;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7081_;
3;4;1247;1243;3.81062e-7;0.458153;attractor;NO;26.7085;-20.3002;3.94619;26.7274;-20.2809;3.98046;0.000513748;0.0436622;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.28962;0;0.866241;1;7081;7080;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.5411;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7082_;
3;4;1247;1243;3.44858e-7;0.41449;attractor;NO;26.7274;-20.2809;3.98046;26.7463;-20.2615;4.01473;0.000556537;0.0436615;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.25118;0;0.866241;1;7082;7081;1;ALLOM_PIPE;27.5797;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7083_;
3;4;1247;1243;3.02373e-7;0.370829;attractor;NO;26.7463;-20.2615;4.01473;26.7816;-20.2514;4.00275;0.000470959;0.0386172;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.221144;0;0.866241;1;7083;7082;1;ALLOM_PIPE;27.5837;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7084_;
3;4;1247;1243;2.75464e-7;0.332212;attractor;NO;26.7816;-20.2514;4.00275;26.8169;-20.2413;3.99076;0.000513748;0.0386183;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.198637;0;0.866241;1;7084;7083;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.5881;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7085_;
3;4;1247;1243;2.43442e-7;0.293593;attractor;NO;26.8169;-20.2413;3.99076;26.8141;-20.2245;4.00294;0.000513748;0.0209971;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.178746;0;0.866241;1;7085;7084;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.6084;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7086_;
3;4;1247;1243;2.26032e-7;0.272596;attractor;NO;26.8141;-20.2245;4.00294;26.8113;-20.2076;4.01512;0.000513748;0.0209957;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.160117;0;0.866241;1;7086;7085;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.6286;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7087_;
3;4;1247;1243;2.08623e-7;0.251601;attractor;NO;26.8113;-20.2076;4.01512;26.8191;-20.1938;4.00366;0.000513748;0.0195214;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.143661;0;0.866241;1;7087;7086;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.633;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7088_;
3;4;1247;1243;1.92436e-7;0.232079;attractor;NO;26.8191;-20.1938;4.00366;26.8269;-20.1801;3.9922;0.000513748;0.0195219;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.129323;0;0.866241;1;7088;7087;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.6374;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7089_;
3;4;1247;1243;1.76249e-7;0.212557;attractor;NO;26.8269;-20.1801;3.9922;26.8415;-20.1434;4.01572;0.000513748;0.0459747;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0979173;0;0.866241;1;7089;7088;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.6823;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7090_;
3;4;1247;1243;1.38127e-7;0.166583;attractor;NO;26.8415;-20.1434;4.01572;26.856;-20.1067;4.03924;0.000513748;0.0459766;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0506096;0;0.866241;1;7090;7089;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.7272;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7091_;
3;4;1247;1243;1.00004e-7;0.120606;attractor;NO;26.856;-20.1067;4.03924;26.8686;-20.0478;4.03568;0.000513748;0.0603031;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.764569;0;0.866241;1;7091;7090;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.7725;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7092_;
3;4;1247;1243;5.00022e-8;0.0603031;attractor;NO;26.8686;-20.0478;4.03568;26.8811;-19.9889;4.03212;0.000513748;0.0603031;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.832014;0;0.866241;1;7092;7091;1;ALLOM_MEDIAN_INSIDE_SEGMENT;27.8183;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;4;1248;1242;1.58089e-7;0.0454113;attractor;NO;26.4141;-21.6738;3.06602;26.3927;-21.6765;3.07319;0.00105267;0.0227058;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0340586;0;0.0454113;1;7093;7038;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.8871;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7094_;
3;4;1248;1242;7.90439e-8;0.0227056;attractor;NO;26.3927;-21.6765;3.07319;26.3713;-21.6792;3.08035;0.00105267;0.0227056;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0113528;0;0.0454113;1;7094;7093;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.8912;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;4;1249;1241;3.79705e-7;0.0844196;attractor;NO;26.4226;-21.7817;2.97921;26.4064;-21.7852;2.98457;0.00119654;0.0173945;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0696855;0;0.0844196;1;7095;7036;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.7485;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7096_;
3;4;1249;1241;3.01468e-7;0.0670251;attractor;NO;26.4064;-21.7852;2.98457;26.3902;-21.7888;2.98992;0.00119654;0.0173945;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0521718;0;0.0844196;1;7096;7095;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.7505;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7097_;
3;4;1249;1241;2.2323e-7;0.0496306;attractor;NO;26.3902;-21.7888;2.98992;26.3787;-21.8065;3.00287;0.00119654;0.0248153;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0328069;0;0.0844196;1;7097;7096;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.7493;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7098_;
3;4;1249;1241;1.11615e-7;0.0248153;attractor;NO;26.3787;-21.8065;3.00287;26.3672;-21.8243;3.01583;0.00119654;0.0248153;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0076329;0;0.0844196;1;7098;7097;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.7486;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;4;1250;1240;2.90395e-7;0.0522817;attractor;NO;26.2233;-21.9716;2.82474;26.2404;-21.9818;2.80787;0.00132967;0.0261412;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0392113;0;0.0522817;1;7099;7030;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.503;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7100_;
3;4;1250;1240;1.45196e-7;0.0261405;attractor;NO;26.2404;-21.9818;2.80787;26.2576;-21.992;2.791;0.00132967;0.0261405;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0130696;0;0.0522817;1;7100;7099;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.4808;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;3;1251;1233;6.53894e-7;0.0671839;attractor;NO;26.358;-22.1758;2.56346;26.3894;-22.1719;2.55226;0.00176014;0.033592;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0503888;0;0.0671839;1;7101;6936;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.1243;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7102_;
3;3;1251;1233;3.26947e-7;0.033592;attractor;NO;26.3894;-22.1719;2.55226;26.4208;-22.168;2.54105;0.00176014;0.033592;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0167951;0;0.0671839;1;7102;7101;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.1176;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;3;1252;1232;2.57663e-5;0.555315;attractor;NO;26.3845;-22.3688;2.37656;26.3981;-22.398;2.40192;0.0038431;0.0410446;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.490407;0;0.555315;1;7103;6928;1;ALLOM_MEDIAN_INSIDE_SEGMENT;24.7985;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7104_;
3;3;1252;1232;2.38619e-5;0.514271;attractor;NO;26.3981;-22.398;2.40192;26.4117;-22.4273;2.42727;0.0038431;0.0410443;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.44822;0;0.555315;1;7104;7103;1;ALLOM_MEDIAN_INSIDE_SEGMENT;24.8074;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7105_;
3;3;1252;1232;2.19575e-5;0.473226;attractor;NO;26.4117;-22.4273;2.42727;26.3776;-22.4213;2.48315;0.0038431;0.0657658;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.409946;0;0.555315;1;7105;7104;1;ALLOM_MEDIAN_INSIDE_SEGMENT;24.8629;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7106_;
3;3;1252;1232;1.8906e-5;0.407461;attractor;NO;26.3776;-22.4213;2.48315;26.3434;-22.4153;2.53903;0.0038431;0.0657658;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.355101;0;0.555315;1;7106;7105;1;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;24.9208;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7107_;
3;3;1252;1232;1.58545e-5;0.341695;attractor;NO;26.3434;-22.4153;2.53903;26.331;-22.4489;2.61824;0.0038431;0.086932;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.27727;0;0.555315;1;7107;7106;1;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;24.9873;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7108_;
3;3;1252;1232;1.18209e-5;0.254763;attractor;NO;26.331;-22.4489;2.61824;26.3186;-22.4825;2.69744;0.0038431;0.0869315;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.184203;0;0.555315;1;7108;7107;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.0585;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7109_;
3;3;1252;1232;7.78728e-6;0.167831;attractor;NO;26.3186;-22.4825;2.69744;26.2955;-22.4952;2.77712;0.0038431;0.0839156;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0930917;0;0.555315;1;7109;7108;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.1378;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7110_;
3;3;1252;1232;3.89364e-6;0.0839156;attractor;NO;26.2955;-22.4952;2.77712;26.2725;-22.5079;2.8568;0.0038431;0.0839156;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.00249898;0;0.555315;1;7110;7109;1;ALLOM_MEDIAN_INSIDE_SEGMENT;25.2181;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
3;3;1253;1231;3.78368e-6;0.119489;spherefollowing;NO;26.3913;-22.6436;2.01156;26.4012;-22.5978;1.99908;0.00317481;0.0484947;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0937083;0;0.119489;1;7111;6916;1;ALLOM_MEDIAN_INSIDE_SEGMENT;24.1249;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;7112_;
